year,district,neighborhood,specific_count,crime_category,total_count,crime_rate
2004,6,Auburn Gresham / Chatham,660,Public Order Crimes,16398,0.040248810830589093
2004,7,Englewood / Grand Crossing,1203,Public Order Crimes,16398,0.07336260519575558
2004,8,Archer Heights / Ashburn,1026,Public Order Crimes,16398,0.06256860592755215
2004,9,Armour Square / Bridgeport,1173,Public Order Crimes,16398,0.07153311379436517
2004,10,Little Village / Lower West Side,803,Public Order Crimes,16398,0.048969386510550064
2004,11,Austin / Garfield Park,1355,Public Order Crimes,16398,0.08263202829613367
2004,12,East Village / Garfield Park,513,Public Order Crimes,16398,0.03128430296377607
2004,13,East Village / Garfield Park,382,Public Order Crimes,16398,0.023295523844371266
2004,14,Avondale / Bucktown,1025,Public Order Crimes,16398,0.06250762288083912
2004,15,Austin,630,Public Order Crimes,16398,0.038419319429198684
2004,16,Dunning / Edison Park,347,Public Order Crimes,16398,0.021161117209415783
2004,17,Albany Park / Avondale,350,Public Order Crimes,16398,0.021344066349554824
2004,18,Lincoln Park / Magnificent Mile,912,Public Order Crimes,16398,0.05561653860226857
2004,19,Lake View / Lincoln Park,252,Public Order Crimes,16398,0.015367727771679473
2004,20,Andersonville / Edgewater,299,Public Order Crimes,16398,0.01823393096719112
2004,21,Chinatown / Douglas,131,Public Order Crimes,16398,0.007988779119404805
2004,22,Auburn Gresham / Beverly,315,Public Order Crimes,16398,0.019209659714599342
2004,23,Boystown / Lake View,332,Public Order Crimes,16398,0.020246371508720575
2004,24,Edgewater / Rogers Park,378,Public Order Crimes,16398,0.02305159165751921
2004,25,Austin / Avondale,1313,Public Order Crimes,16398,0.0800707403341871
2005,1,Douglas / Loop,209,Public Order Crimes,15066,0.013872295234302402
2005,2,Douglas / Englewood,534,Public Order Crimes,15066,0.03544404619673437
2005,3,Grand Crossing / Jackson Park,534,Public Order Crimes,15066,0.03544404619673437
2005,4,Avalon Park / Burnside,666,Public Order Crimes,15066,0.04420549581839905
2005,5,Burnside / Pullman,589,Public Order Crimes,15066,0.03909465020576132
2005,6,Auburn Gresham / Chatham,621,Public Order Crimes,15066,0.04121863799283154
2005,7,Englewood / Grand Crossing,904,Public Order Crimes,15066,0.06000265498473384
2005,8,Archer Heights / Ashburn,1103,Public Order Crimes,15066,0.0732112040355768
2005,9,Armour Square / Bridgeport,1073,Public Order Crimes,15066,0.07121996548519846
2005,10,Little Village / Lower West Side,898,Public Order Crimes,15066,0.05960440727465817
2005,11,Austin / Garfield Park,1148,Public Order Crimes,15066,0.07619806186114429
2005,12,East Village / Garfield Park,422,Public Order Crimes,15066,0.028010088941988583
2005,13,East Village / Garfield Park,417,Public Order Crimes,15066,0.027678215850258862
2005,14,Avondale / Bucktown,609,Public Order Crimes,15066,0.04042214257268021
2005,15,Austin,665,Public Order Crimes,15066,0.0441391212000531
2005,16,Dunning / Edison Park,257,Public Order Crimes,15066,0.01705827691490774
2005,17,Albany Park / Avondale,450,Public Order Crimes,15066,0.02986857825567503
2005,18,Lincoln Park / Magnificent Mile,874,Public Order Crimes,15066,0.0580114164343555
2005,19,Lake View / Lincoln Park,202,Public Order Crimes,15066,0.013407672905880791
2005,20,Andersonville / Edgewater,291,Public Order Crimes,15066,0.019315013938669853
2005,21,Chinatown / Douglas,152,Public Order Crimes,15066,0.010088941988583566
2005,22,Auburn Gresham / Beverly,350,Public Order Crimes,15066,0.02323111642108058
2005,23,Boystown / Lake View,299,Public Order Crimes,15066,0.019846010885437408
2005,24,Edgewater / Rogers Park,386,Public Order Crimes,15066,0.02562060268153458
2005,25,Austin / Avondale,1413,Public Order Crimes,15066,0.0937873357228196
2006,1,Douglas / Loop,161,Public Order Crimes,16447,0.009789019274031738
2006,2,Douglas / Englewood,620,Public Order Crimes,16447,0.03769684440931477
2006,3,Grand Crossing / Jackson Park,672,Public Order Crimes,16447,0.04085851523074117
2006,4,Avalon Park / Burnside,652,Public Order Crimes,16447,0.039642487991731014
2006,5,Burnside / Pullman,564,Public Order Crimes,16447,0.03429196814008634
2006,6,Auburn Gresham / Chatham,556,Public Order Crimes,16447,0.033805557244482275
2006,7,Englewood / Grand Crossing,1102,Public Order Crimes,16447,0.06700310086945947
2006,8,Archer Heights / Ashburn,1250,Public Order Crimes,16447,0.07600170243813462
2006,9,Armour Square / Bridgeport,1325,Public Order Crimes,16447,0.08056180458442269
2006,10,Little Village / Lower West Side,1084,Public Order Crimes,16447,0.06590867635435034
2006,11,Austin / Garfield Park,1778,Public Order Crimes,16447,0.10810482154800267
2006,12,East Village / Garfield Park,551,Public Order Crimes,16447,0.033501550434729736
2006,13,East Village / Garfield Park,515,Public Order Crimes,16447,0.031312701404511464
2006,14,Avondale / Bucktown,574,Public Order Crimes,16447,0.034899981759591414
2006,15,Austin,884,Public Order Crimes,16447,0.0537484039642488
2006,16,Dunning / Edison Park,227,Public Order Crimes,16447,0.013801909162765245
2006,17,Albany Park / Avondale,502,Public Order Crimes,16447,0.03052228369915486
2006,18,Lincoln Park / Magnificent Mile,665,Public Order Crimes,16447,0.040432905697087615
2006,19,Lake View / Lincoln Park,185,Public Order Crimes,16447,0.011248251960843923
2006,20,Andersonville / Edgewater,224,Public Order Crimes,16447,0.013619505076913722
2006,21,Chinatown / Douglas,147,Public Order Crimes,16447,0.008937800206724631
2006,22,Auburn Gresham / Beverly,290,Public Order Crimes,16447,0.01763239496564723
2006,23,Boystown / Lake View,214,Public Order Crimes,16447,0.013011491457408646
2006,24,Edgewater / Rogers Park,445,Public Order Crimes,16447,0.027056606067975924
2006,25,Austin / Avondale,1260,Public Order Crimes,16447,0.07660971605763969
2007,1,Douglas / Loop,183,Public Order Crimes,15552,0.011766975308641976
2007,2,Douglas / Englewood,543,Public Order Crimes,15552,0.034915123456790126
2007,3,Grand Crossing / Jackson Park,666,Public Order Crimes,15552,0.04282407407407408
2007,4,Avalon Park / Burnside,675,Public Order Crimes,15552,0.043402777777777776
2007,5,Burnside / Pullman,686,Public Order Crimes,15552,0.044110082304526746
2007,6,Auburn Gresham / Chatham,613,Public Order Crimes,15552,0.039416152263374485
2007,7,Englewood / Grand Crossing,1003,Public Order Crimes,15552,0.06449331275720165
2007,8,Archer Heights / Ashburn,1369,Public Order Crimes,15552,0.08802726337448559
2007,9,Armour Square / Bridgeport,1347,Public Order Crimes,15552,0.08661265432098765
2007,10,Little Village / Lower West Side,1029,Public Order Crimes,15552,0.06616512345679013
2007,11,Austin / Garfield Park,1438,Public Order Crimes,15552,0.09246399176954732
2007,12,East Village / Garfield Park,386,Public Order Crimes,15552,0.024819958847736627
2007,13,East Village / Garfield Park,450,Public Order Crimes,15552,0.028935185185185185
2007,14,Avondale / Bucktown,580,Public Order Crimes,15552,0.03729423868312757
2007,15,Austin,912,Public Order Crimes,15552,0.05864197530864197
2007,16,Dunning / Edison Park,240,Public Order Crimes,15552,0.015432098765432098
2007,17,Albany Park / Avondale,275,Public Order Crimes,15552,0.01768261316872428
2007,18,Lincoln Park / Magnificent Mile,566,Public Order Crimes,15552,0.0363940329218107
2007,19,Lake View / Lincoln Park,164,Public Order Crimes,15552,0.010545267489711935
2007,20,Andersonville / Edgewater,144,Public Order Crimes,15552,0.009259259259259259
2007,21,Chinatown / Douglas,132,Public Order Crimes,15552,0.008487654320987654
2007,22,Auburn Gresham / Beverly,323,Public Order Crimes,15552,0.0207690329218107
2007,23,Boystown / Lake View,243,Public Order Crimes,15552,0.015625
2007,24,Edgewater / Rogers Park,310,Public Order Crimes,15552,0.01993312757201646
2007,25,Austin / Avondale,1275,Public Order Crimes,15552,0.08198302469135803
2008,1,Douglas / Loop,244,Public Order Crimes,14159,0.017232855427643193
2008,2,Douglas / Englewood,670,Public Order Crimes,14159,0.047319725969348116
2008,3,Grand Crossing / Jackson Park,599,Public Order Crimes,14159,0.04230524754573063
2008,4,Avalon Park / Burnside,665,Public Order Crimes,14159,0.046966593685994776
2008,5,Burnside / Pullman,531,Public Order Crimes,14159,0.03750264849212515
2008,6,Auburn Gresham / Chatham,619,Public Order Crimes,14159,0.043717776679144005
2008,7,Englewood / Grand Crossing,1089,Public Order Crimes,14159,0.07691221131435835
2008,8,Archer Heights / Ashburn,946,Public Order Crimes,14159,0.06681262801045272
2008,9,Armour Square / Bridgeport,1028,Public Order Crimes,14159,0.07260399745744756
2008,10,Little Village / Lower West Side,868,Public Order Crimes,14159,0.06130376439014055
2008,11,Austin / Garfield Park,1510,Public Order Crimes,14159,0.10664594957270994
2008,12,East Village / Garfield Park,339,Public Order Crimes,14159,0.023942368811356734
2008,13,East Village / Garfield Park,490,Public Order Crimes,14159,0.03460696376862773
2008,14,Avondale / Bucktown,518,Public Order Crimes,14159,0.036584504555406454
2008,15,Austin,793,Public Order Crimes,14159,0.05600678013984038
2008,16,Dunning / Edison Park,209,Public Order Crimes,14159,0.014760929444169787
2008,17,Albany Park / Avondale,259,Public Order Crimes,14159,0.018292252277703227
2008,18,Lincoln Park / Magnificent Mile,474,Public Order Crimes,14159,0.033476940461897024
2008,19,Lake View / Lincoln Park,127,Public Order Crimes,14159,0.008969559997174942
2008,20,Andersonville / Edgewater,124,Public Order Crimes,14159,0.008757680627162935
2008,21,Chinatown / Douglas,116,Public Order Crimes,14159,0.008192668973797584
2008,22,Auburn Gresham / Beverly,301,Public Order Crimes,14159,0.02125856345787132
2008,23,Boystown / Lake View,148,Public Order Crimes,14159,0.010452715587258988
2008,24,Edgewater / Rogers Park,315,Public Order Crimes,14159,0.02224733385126068
2008,25,Austin / Avondale,1177,Public Order Crimes,14159,0.08312733950137721
2009,1,Douglas / Loop,261,Public Order Crimes,13014,0.020055325034578148
2009,2,Douglas / Englewood,580,Public Order Crimes,13014,0.04456738896572921
2009,3,Grand Crossing / Jackson Park,639,Public Order Crimes,13014,0.04910096818810512
2009,4,Avalon Park / Burnside,742,Public Order Crimes,13014,0.0570155217458122
2009,5,Burnside / Pullman,574,Public Order Crimes,13014,0.044106347010911325
2009,6,Auburn Gresham / Chatham,806,Public Order Crimes,13014,0.06193330259720301
2009,7,Englewood / Grand Crossing,1040,Public Order Crimes,13014,0.07991393883510066
2009,8,Archer Heights / Ashburn,1085,Public Order Crimes,13014,0.08337175349623482
2009,9,Armour Square / Bridgeport,880,Public Order Crimes,13014,0.06761948670662364
2009,10,Little Village / Lower West Side,607,Public Order Crimes,13014,0.046642077762409716
2009,11,Austin / Garfield Park,1037,Public Order Crimes,13014,0.07968341785769172
2009,12,East Village / Garfield Park,270,Public Order Crimes,13014,0.02074688796680498
2009,13,East Village / Garfield Park,245,Public Order Crimes,13014,0.018825879821730444
2009,14,Avondale / Bucktown,402,Public Order Crimes,13014,0.030889810972798526
2009,15,Austin,739,Public Order Crimes,13014,0.05678500076840326
2009,16,Dunning / Edison Park,188,Public Order Crimes,13014,0.014445981250960504
2009,17,Albany Park / Avondale,249,Public Order Crimes,13014,0.01913324112494237
2009,18,Lincoln Park / Magnificent Mile,434,Public Order Crimes,13014,0.03334870139849393
2009,19,Lake View / Lincoln Park,113,Public Order Crimes,13014,0.008682956815736899
2009,20,Andersonville / Edgewater,116,Public Order Crimes,13014,0.008913477793145844
2009,21,Chinatown / Douglas,83,Public Order Crimes,13014,0.006377747041647457
2009,22,Auburn Gresham / Beverly,379,Public Order Crimes,13014,0.029122483479329952
2009,23,Boystown / Lake View,157,Public Order Crimes,13014,0.01206393115106808
2009,24,Edgewater / Rogers Park,264,Public Order Crimes,13014,0.02028584601198709
2009,25,Austin / Avondale,1124,Public Order Crimes,13014,0.0863685262025511
2010,1,Douglas / Loop,188,Public Order Crimes,11431,0.016446505117662498
2010,2,Douglas / Englewood,370,Public Order Crimes,11431,0.032368121774123
2010,3,Grand Crossing / Jackson Park,581,Public Order Crimes,11431,0.050826699326393145
2010,4,Avalon Park / Burnside,617,Public Order Crimes,11431,0.05397603009360511
2010,5,Burnside / Pullman,554,Public Order Crimes,11431,0.04846470125098416
2010,6,Auburn Gresham / Chatham,618,Public Order Crimes,11431,0.05406351150380544
2010,7,Englewood / Grand Crossing,845,Public Order Crimes,11431,0.0739217916192809
2010,8,Archer Heights / Ashburn,1077,Public Order Crimes,11431,0.09421747878575802
2010,9,Armour Square / Bridgeport,675,Public Order Crimes,11431,0.05904995188522439
2010,10,Little Village / Lower West Side,725,Public Order Crimes,11431,0.06342402239524102
2010,11,Austin / Garfield Park,876,Public Order Crimes,11431,0.07663371533549121
2010,12,East Village / Garfield Park,336,Public Order Crimes,11431,0.029393753827311696
2010,13,East Village / Garfield Park,164,Public Order Crimes,11431,0.014346951272854519
2010,14,Avondale / Bucktown,349,Public Order Crimes,11431,0.030531012159916018
2010,15,Austin,649,Public Order Crimes,11431,0.05677543522001575
2010,16,Dunning / Edison Park,192,Public Order Crimes,11431,0.016796430758463828
2010,17,Albany Park / Avondale,233,Public Order Crimes,11431,0.020383168576677456
2010,18,Lincoln Park / Magnificent Mile,364,Public Order Crimes,11431,0.03184323331292101
2010,19,Lake View / Lincoln Park,144,Public Order Crimes,11431,0.01259732306884787
2010,20,Andersonville / Edgewater,162,Public Order Crimes,11431,0.014171988452453854
2010,21,Chinatown / Douglas,107,Public Order Crimes,11431,0.00936051089143557
2010,22,Auburn Gresham / Beverly,333,Public Order Crimes,11431,0.0291313095967107
2010,23,Boystown / Lake View,148,Public Order Crimes,11431,0.0129472487096492
2010,24,Edgewater / Rogers Park,244,Public Order Crimes,11431,0.021345464088881112
2010,25,Austin / Avondale,880,Public Order Crimes,11431,0.07698364097629254
2011,1,Douglas / Loop,181,Public Order Crimes,10806,0.016749953729409586
2011,2,Douglas / Englewood,343,Public Order Crimes,10806,0.031741625023135295
2011,3,Grand Crossing / Jackson Park,483,Public Order Crimes,10806,0.044697390338700724
2011,4,Avalon Park / Burnside,654,Public Order Crimes,10806,0.06052193225985564
2011,5,Burnside / Pullman,552,Public Order Crimes,10806,0.05108273181565797
2011,6,Auburn Gresham / Chatham,673,Public Order Crimes,10806,0.062280214695539515
2011,7,Englewood / Grand Crossing,957,Public Order Crimes,10806,0.08856191004997224
2011,8,Archer Heights / Ashburn,966,Public Order Crimes,10806,0.08939478067740145
2011,9,Armour Square / Bridgeport,735,Public Order Crimes,10806,0.06801776790671848
2011,10,Little Village / Lower West Side,668,Public Order Crimes,10806,0.06181750879141218
2011,11,Austin / Garfield Park,923,Public Order Crimes,10806,0.08541550990190634
2011,12,East Village / Garfield Park,276,Public Order Crimes,10806,0.025541365907828985
2011,13,East Village / Garfield Park,179,Public Order Crimes,10806,0.016564871367758652
2011,14,Avondale / Bucktown,253,Public Order Crimes,10806,0.023412918748843235
2011,15,Austin,496,Public Order Crimes,10806,0.0459004256894318
2011,16,Dunning / Edison Park,119,Public Order Crimes,10806,0.011012400518230613
2011,17,Albany Park / Avondale,218,Public Order Crimes,10806,0.020173977419951878
2011,18,Lincoln Park / Magnificent Mile,320,Public Order Crimes,10806,0.029613177864149548
2011,19,Lake View / Lincoln Park,134,Public Order Crimes,10806,0.012400518230612622
2011,20,Andersonville / Edgewater,104,Public Order Crimes,10806,0.009624282805848603
2011,21,Chinatown / Douglas,95,Public Order Crimes,10806,0.008791412178419397
2011,22,Auburn Gresham / Beverly,265,Public Order Crimes,10806,0.024523412918748842
2011,23,Boystown / Lake View,146,Public Order Crimes,10806,0.01351101240051823
2011,24,Edgewater / Rogers Park,219,Public Order Crimes,10806,0.020266518600777345
2011,25,Austin / Avondale,847,Public Order Crimes,10806,0.07838238015917083
2012,1,Douglas / Loop,140,Public Order Crimes,10458,0.013386880856760375
2012,2,Douglas / Englewood,329,Public Order Crimes,10458,0.03145917001338688
2012,3,Grand Crossing / Jackson Park,617,Public Order Crimes,10458,0.05899789634729394
2012,4,Avalon Park / Burnside,635,Public Order Crimes,10458,0.06071906674316313
2012,5,Burnside / Pullman,675,Public Order Crimes,10458,0.06454388984509467
2012,6,Auburn Gresham / Chatham,577,Public Order Crimes,10458,0.0551730732453624
2012,7,Englewood / Grand Crossing,1162,Public Order Crimes,10458,0.1111111111111111
2012,8,Archer Heights / Ashburn,808,Public Order Crimes,10458,0.07726142665901702
2012,9,Armour Square / Bridgeport,606,Public Order Crimes,10458,0.057946069994262765
2012,10,Little Village / Lower West Side,644,Public Order Crimes,10458,0.06157965194109773
2012,11,Austin / Garfield Park,998,Public Order Crimes,10458,0.09542933639319182
2012,12,East Village / Garfield Park,271,Public Order Crimes,10458,0.025913176515586153
2012,13,East Village / Garfield Park,137,Public Order Crimes,10458,0.01310001912411551
2012,14,Avondale / Bucktown,246,Public Order Crimes,10458,0.023522662076878944
2012,15,Austin,452,Public Order Crimes,10458,0.04322050105182635
2012,16,Dunning / Edison Park,120,Public Order Crimes,10458,0.011474469305794608
2012,17,Albany Park / Avondale,220,Public Order Crimes,10458,0.021036527060623447
2012,18,Lincoln Park / Magnificent Mile,260,Public Order Crimes,10458,0.02486135016255498
2012,19,Lake View / Lincoln Park,195,Public Order Crimes,10458,0.018646012621916237
2012,20,Andersonville / Edgewater,99,Public Order Crimes,10458,0.00946643717728055
2012,21,Chinatown / Douglas,12,Public Order Crimes,10458,0.0011474469305794606
2012,22,Auburn Gresham / Beverly,244,Public Order Crimes,10458,0.023331420921782368
2012,23,Boystown / Lake View,8,Public Order Crimes,10458,0.0007649646203863071
