dayofweek,district,primary_type,count,average
Tuesday,19,OFFENSE INVOLVING CHILDREN,116,0.013560907177928454
Tuesday,19,OTHER NARCOTIC VIOLATION,4,0.00046761748889408465
Tuesday,19,OTHER OFFENSE,1905,0.2227028290858078
Tuesday,19,PROSTITUTION,93,0.010872106616787468
Tuesday,19,PUBLIC INDECENCY,3,0.00035071311667056346
Tuesday,19,PUBLIC PEACE VIOLATION,182,0.02127659574468085
Tuesday,19,ROBBERY,1020,0.11924245966799159
Tuesday,19,SEX OFFENSE,179,0.020925882628010286
Tuesday,19,STALKING,39,0.004559270516717325
Tuesday,19,THEFT,12808,1.497311199438859
Tuesday,19,WEAPONS VIOLATION,118,0.013794715922375496
Tuesday,20,ARSON,19,0.002221183072246902
Tuesday,20,ASSAULT,1281,0.1497545008183306
Tuesday,20,BATTERY,3288,0.3843815758709376
Tuesday,20,BURGLARY,1177,0.1375964461070844
Tuesday,20,CRIM SEXUAL ASSAULT,59,0.006897357961187748
Tuesday,20,CRIMINAL DAMAGE,2323,0.27156885667523967
Tuesday,20,CRIMINAL SEXUAL ASSAULT,39,0.004559270516717325
Tuesday,20,CRIMINAL TRESPASS,726,0.08487257423427637
Tuesday,20,DECEPTIVE PRACTICE,1422,0.1662380173018471
Tuesday,20,GAMBLING,22,0.0025718961889174656
Tuesday,20,HOMICIDE,9,0.0010521393500116905
Tuesday,20,INTERFERENCE WITH PUBLIC OFFICER,29,0.0033902267944821134
Tuesday,20,INTIMIDATION,16,0.0018704699555763386
Tuesday,20,KIDNAPPING,13,0.001519756838905775
Tuesday,20,LIQUOR LAW VIOLATION,71,0.008300210427870002
Tuesday,20,MOTOR VEHICLE THEFT,879,0.1027589431844751
Tuesday,20,NARCOTICS,1292,0.15104044891278934
Tuesday,20,OBSCENITY,3,0.00035071311667056346
Tuesday,20,OFFENSE INVOLVING CHILDREN,84,0.009819967266775777
Tuesday,20,OTHER OFFENSE,1489,0.17407061024082301
Tuesday,20,PROSTITUTION,72,0.008417114800093524
Tuesday,20,PUBLIC PEACE VIOLATION,191,0.02232873509469254
Tuesday,20,ROBBERY,597,0.06979191021744213
Tuesday,20,SEX OFFENSE,115,0.013444002805704933
Tuesday,20,STALKING,16,0.0018704699555763386
Tuesday,20,THEFT,5446,0.6366612111292962
Tuesday,20,WEAPONS VIOLATION,88,0.010287584755669862
Tuesday,22,ARSON,55,0.006429740472293664
Tuesday,22,ASSAULT,2738,0.3200841711480009
Tuesday,22,BATTERY,6471,0.7564881926584054
Tuesday,22,BURGLARY,2401,0.2806873977086743
Tuesday,22,CONCEALED CARRY LICENSE VIOLATION,4,0.00046761748889408465
Tuesday,22,CRIM SEXUAL ASSAULT,120,0.014028524666822539
Tuesday,22,CRIMINAL DAMAGE,4607,0.538578442833762
Tuesday,22,CRIMINAL SEXUAL ASSAULT,25,0.002922609305588029
Tuesday,22,CRIMINAL TRESPASS,936,0.1094224924012158
Tuesday,22,DECEPTIVE PRACTICE,2205,0.25777414075286414
Tuesday,22,GAMBLING,52,0.0060790273556231
Tuesday,22,HOMICIDE,60,0.007014262333411269
Tuesday,22,INTERFERENCE WITH PUBLIC OFFICER,103,0.01204115033902268
Tuesday,22,INTIMIDATION,24,0.0028057049333645077
Tuesday,22,KIDNAPPING,68,0.00794949731119944
Tuesday,22,LIQUOR LAW VIOLATION,34,0.00397474865559972
Tuesday,22,MOTOR VEHICLE THEFT,2010,0.23497778816927753
Tuesday,22,NARCOTICS,2982,0.3486088379705401
Tuesday,22,NON-CRIMINAL,2,0.00023380874444704232
Tuesday,22,OBSCENITY,9,0.0010521393500116905
Tuesday,22,OFFENSE INVOLVING CHILDREN,375,0.043839139583820436
Tuesday,22,OTHER OFFENSE,3062,0.3579611877484218
Tuesday,22,PROSTITUTION,53,0.0061959317278466215
Tuesday,22,PUBLIC INDECENCY,2,0.00023380874444704232
Tuesday,22,PUBLIC PEACE VIOLATION,255,0.029810614916997897
Tuesday,22,ROBBERY,1347,0.157470189385083
Tuesday,22,SEX OFFENSE,164,0.01917231704465747
Tuesday,22,STALKING,32,0.003740939911152677
Tuesday,22,THEFT,7761,0.9072948328267477
Tuesday,22,WEAPONS VIOLATION,549,0.06418050035071311
Tuesday,24,ARSON,41,0.0047930792611643675
Tuesday,24,ASSAULT,2127,0.2486555997194295
Tuesday,24,BATTERY,5603,0.6550151975683891
Tuesday,24,BURGLARY,2154,0.2518120177694646
Tuesday,24,CONCEALED CARRY LICENSE VIOLATION,2,0.00023380874444704232
Tuesday,24,CRIM SEXUAL ASSAULT,99,0.011573532850128595
Tuesday,24,CRIMINAL DAMAGE,4218,0.49310264203881227
Tuesday,24,CRIMINAL SEXUAL ASSAULT,41,0.0047930792611643675
Tuesday,24,CRIMINAL TRESPASS,1089,0.12730886135141453
Tuesday,24,DECEPTIVE PRACTICE,2034,0.23778349310264205
Tuesday,24,GAMBLING,48,0.005611409866729015
Tuesday,24,HOMICIDE,37,0.0043254617722702825
Tuesday,24,INTERFERENCE WITH PUBLIC OFFICER,64,0.007481879822305354
Tuesday,24,INTIMIDATION,22,0.0025718961889174656
Tuesday,24,KIDNAPPING,25,0.002922609305588029
Tuesday,24,LIQUOR LAW VIOLATION,97,0.011339724105681553
Tuesday,24,MOTOR VEHICLE THEFT,1415,0.16541968669628243
Tuesday,24,NARCOTICS,2512,0.2936637830254851
Tuesday,24,OBSCENITY,4,0.00046761748889408465
Tuesday,24,OFFENSE INVOLVING CHILDREN,228,0.026654196866962826
Tuesday,24,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Tuesday,24,OTHER OFFENSE,2543,0.29728781856441433
Tuesday,24,PROSTITUTION,216,0.02525134440028057
Tuesday,24,PUBLIC PEACE VIOLATION,177,0.020692073883563245
Tuesday,24,ROBBERY,1336,0.15618424129062428
Tuesday,24,SEX OFFENSE,202,0.023614683189151275
Tuesday,24,STALKING,26,0.00303951367781155
Tuesday,24,THEFT,8730,1.0205751695113396
Tuesday,24,WEAPONS VIOLATION,283,0.033083937339256485
Tuesday,25,ARSON,153,0.01788636895019874
Tuesday,25,ASSAULT,4246,0.49637596446107085
Tuesday,25,BATTERY,10427,1.2189618891746552
Tuesday,25,BURGLARY,4474,0.5230301613280337
Tuesday,25,CONCEALED CARRY LICENSE VIOLATION,5,0.0005845218611176058
Tuesday,25,CRIM SEXUAL ASSAULT,200,0.02338087444470423
Tuesday,25,CRIMINAL DAMAGE,7084,0.8281505728314239
Tuesday,25,CRIMINAL SEXUAL ASSAULT,53,0.0061959317278466215
Tuesday,25,CRIMINAL TRESPASS,1190,0.13911620294599017
Tuesday,25,DECEPTIVE PRACTICE,2857,0.33399579144259994
Tuesday,25,GAMBLING,90,0.010521393500116905
Tuesday,25,HOMICIDE,72,0.008417114800093524
Tuesday,25,HUMAN TRAFFICKING,2,0.00023380874444704232
Tuesday,25,INTERFERENCE WITH PUBLIC OFFICER,158,0.018470890811316344
Tuesday,25,INTIMIDATION,45,0.0052606967500584524
Tuesday,25,KIDNAPPING,66,0.007715688566752397
Tuesday,25,LIQUOR LAW VIOLATION,153,0.01788636895019874
Tuesday,25,MOTOR VEHICLE THEFT,4178,0.4884264671498714
Tuesday,25,NARCOTICS,5934,0.6937105447743745
Tuesday,25,NON-CRIMINAL,3,0.00035071311667056346
Tuesday,25,OBSCENITY,7,0.0008183306055646482
Tuesday,25,OFFENSE INVOLVING CHILDREN,554,0.06476502221183073
Tuesday,25,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Tuesday,25,OTHER OFFENSE,4867,0.5689735796118774
Tuesday,25,PROSTITUTION,1290,0.1508066401683423
Tuesday,25,PUBLIC PEACE VIOLATION,478,0.055880289922843114
Tuesday,25,RITUALISM,1,0.00011690437222352116
Tuesday,25,ROBBERY,2503,0.2926116436754735
Tuesday,25,SEX OFFENSE,311,0.03635725976151508
Tuesday,25,STALKING,37,0.0043254617722702825
Tuesday,25,THEFT,12558,1.4680851063829787
Tuesday,25,WEAPONS VIOLATION,941,0.1100070142623334
Wednesday,01,ARSON,17,0.00198737432779986
Wednesday,01,ASSAULT,2313,0.2703998129530044
Wednesday,01,BATTERY,4105,0.47989244797755437
Wednesday,01,BURGLARY,703,0.08218377367313537
Wednesday,01,CONCEALED CARRY LICENSE VIOLATION,2,0.00023380874444704232
Wednesday,01,CRIM SEXUAL ASSAULT,61,0.007131166705634791
Wednesday,01,CRIMINAL DAMAGE,2359,0.27577741407528644
Wednesday,01,CRIMINAL SEXUAL ASSAULT,48,0.005611409866729015
Wednesday,01,CRIMINAL TRESPASS,2423,0.28325929389759175
Wednesday,01,DECEPTIVE PRACTICE,5028,0.5877951835398644
Wednesday,01,GAMBLING,5,0.0005845218611176058
Wednesday,01,HOMICIDE,11,0.0012859480944587328
Wednesday,01,INTERFERENCE WITH PUBLIC OFFICER,65,0.007598784194528876
Wednesday,01,INTIMIDATION,35,0.004091653027823241
Wednesday,01,KIDNAPPING,10,0.0011690437222352116
Wednesday,01,LIQUOR LAW VIOLATION,65,0.007598784194528876
Wednesday,01,MOTOR VEHICLE THEFT,1214,0.1419219078793547
Wednesday,01,NARCOTICS,1136,0.13280336684592003
Wednesday,01,NON-CRIMINAL,2,0.00023380874444704232
Wednesday,01,OBSCENITY,6,0.0007014262333411269
Wednesday,01,OFFENSE INVOLVING CHILDREN,75,0.008767827916764087
Wednesday,01,OTHER NARCOTIC VIOLATION,2,0.00023380874444704232
Wednesday,01,OTHER OFFENSE,2274,0.26584054243628713
Wednesday,01,PROSTITUTION,130,0.015197568389057751
Wednesday,01,PUBLIC INDECENCY,5,0.0005845218611176058
Wednesday,01,PUBLIC PEACE VIOLATION,341,0.039864390928220715
Wednesday,01,ROBBERY,1130,0.1321019406125789
Wednesday,01,SEX OFFENSE,169,0.019756838905775075
Wednesday,01,STALKING,42,0.004909983633387889
Wednesday,01,THEFT,20022,2.340659340659341
Wednesday,01,WEAPONS VIOLATION,185,0.021627308861351415
Wednesday,02,ARSON,31,0.003624035538929156
Wednesday,02,ASSAULT,3445,0.4027355623100304
Wednesday,02,BATTERY,8691,1.0160158989946224
Wednesday,02,BURGLARY,1949,0.22784662146364273
Wednesday,02,CONCEALED CARRY LICENSE VIOLATION,4,0.00046761748889408465
Wednesday,02,CRIM SEXUAL ASSAULT,158,0.018470890811316344
Wednesday,02,CRIMINAL DAMAGE,4294,0.5019873743277998
Wednesday,02,CRIMINAL SEXUAL ASSAULT,53,0.0061959317278466215
Wednesday,02,CRIMINAL TRESPASS,1640,0.1917231704465747
Wednesday,02,DECEPTIVE PRACTICE,1892,0.22118307224690203
Wednesday,02,GAMBLING,90,0.010521393500116905
Wednesday,02,HOMICIDE,70,0.008183306055646482
Wednesday,02,INTERFERENCE WITH PUBLIC OFFICER,81,0.009469254150105215
Wednesday,02,INTIMIDATION,28,0.0032733224222585926
Wednesday,02,KIDNAPPING,29,0.0033902267944821134
Wednesday,02,LIQUOR LAW VIOLATION,23,0.002688800561140987
Wednesday,02,MOTOR VEHICLE THEFT,2288,0.2674772036474164
Wednesday,02,NARCOTICS,4726,0.552490063128361
Wednesday,02,NON-CRIMINAL,1,0.00011690437222352116
Wednesday,02,OBSCENITY,5,0.0005845218611176058
Wednesday,02,OFFENSE INVOLVING CHILDREN,274,0.0320317979892448
Wednesday,02,OTHER OFFENSE,2698,0.3154079962590601
Wednesday,02,PROSTITUTION,784,0.09165302782324058
Wednesday,02,PUBLIC INDECENCY,1,0.00011690437222352116
Wednesday,02,PUBLIC PEACE VIOLATION,203,0.023731587561374796
Wednesday,02,ROBBERY,1794,0.20972644376899696
Wednesday,02,SEX OFFENSE,150,0.017535655833528174
Wednesday,02,STALKING,34,0.00397474865559972
Wednesday,02,THEFT,7851,0.9178162263268647
Wednesday,02,WEAPONS VIOLATION,589,0.06885667523965397
Wednesday,03,ARSON,87,0.01017068038344634
Wednesday,03,ASSAULT,4770,0.5576338555061959
Wednesday,03,BATTERY,12486,1.4596679915828852
Wednesday,03,BURGLARY,3881,0.45370586859948564
Wednesday,03,CONCEALED CARRY LICENSE VIOLATION,2,0.00023380874444704232
Wednesday,03,CRIM SEXUAL ASSAULT,218,0.025485153144727612
Wednesday,03,CRIMINAL DAMAGE,6759,0.7901566518587795
Wednesday,03,CRIMINAL SEXUAL ASSAULT,55,0.006429740472293664
Wednesday,03,CRIMINAL TRESPASS,2226,0.2602291325695581
Wednesday,03,DECEPTIVE PRACTICE,2059,0.24070610240823007
Wednesday,03,GAMBLING,160,0.018704699555763385
Wednesday,03,HOMICIDE,99,0.011573532850128595
Wednesday,03,HUMAN TRAFFICKING,5,0.0005845218611176058
Wednesday,03,INTERFERENCE WITH PUBLIC OFFICER,152,0.017769464577975215
Wednesday,03,INTIMIDATION,45,0.0052606967500584524
Wednesday,03,KIDNAPPING,45,0.0052606967500584524
Wednesday,03,LIQUOR LAW VIOLATION,49,0.0057283142389525366
Wednesday,03,MOTOR VEHICLE THEFT,2883,0.3370353051204115
Wednesday,03,NARCOTICS,5124,0.5990180032733224
Wednesday,03,OBSCENITY,7,0.0008183306055646482
Wednesday,03,OFFENSE INVOLVING CHILDREN,485,0.05669862052840776
Wednesday,03,OTHER OFFENSE,4364,0.5101706803834464
Wednesday,03,PROSTITUTION,304,0.03553892915595043
Wednesday,03,PUBLIC PEACE VIOLATION,385,0.045008183306055646
Wednesday,03,ROBBERY,2615,0.3057049333645078
Wednesday,03,SEX OFFENSE,212,0.024783726911386486
Wednesday,03,STALKING,44,0.005143792377834931
Wednesday,03,THEFT,9014,1.0537760112228198
Wednesday,03,WEAPONS VIOLATION,1061,0.12403553892915595
Wednesday,04,ARSON,122,0.014262333411269581
Wednesday,04,ASSAULT,5762,0.6736029927519289
Wednesday,04,BATTERY,13172,1.5398643909282208
Wednesday,04,BURGLARY,4538,0.530512041150339
Wednesday,04,CONCEALED CARRY LICENSE VIOLATION,5,0.0005845218611176058
Wednesday,04,CRIM SEXUAL ASSAULT,229,0.026771101239186346
Wednesday,04,CRIMINAL DAMAGE,8276,0.9675005845218612
Wednesday,04,CRIMINAL SEXUAL ASSAULT,66,0.007715688566752397
Wednesday,04,CRIMINAL TRESPASS,1480,0.17301847089081132
Wednesday,04,DECEPTIVE PRACTICE,2558,0.29904138414776715
Wednesday,04,GAMBLING,94,0.01098901098901099
Wednesday,04,HOMICIDE,119,0.013911620294599018
Wednesday,04,HUMAN TRAFFICKING,1,0.00011690437222352116
Wednesday,04,INTERFERENCE WITH PUBLIC OFFICER,173,0.02022445639466916
Wednesday,04,INTIMIDATION,54,0.006312836100070143
Wednesday,04,KIDNAPPING,81,0.009469254150105215
Wednesday,04,LIQUOR LAW VIOLATION,104,0.0121580547112462
Wednesday,04,MOTOR VEHICLE THEFT,3465,0.40507364975450083
Wednesday,04,NARCOTICS,5271,0.61620294599018
Wednesday,04,NON - CRIMINAL,1,0.00011690437222352116
Wednesday,04,OBSCENITY,7,0.0008183306055646482
Wednesday,04,OFFENSE INVOLVING CHILDREN,667,0.07797521627308861
Wednesday,04,OTHER OFFENSE,4861,0.5682721533785363
Wednesday,04,PROSTITUTION,310,0.03624035538929156
Wednesday,04,PUBLIC INDECENCY,1,0.00011690437222352116
Wednesday,04,PUBLIC PEACE VIOLATION,465,0.05436053308393734
Wednesday,04,ROBBERY,2475,0.28933832125321485
Wednesday,04,SEX OFFENSE,241,0.028173953705868598
Wednesday,04,STALKING,55,0.006429740472293664
Wednesday,04,THEFT,11169,1.3057049333645079
Wednesday,04,WEAPONS VIOLATION,1257,0.1469487958849661
Wednesday,05,ARSON,108,0.012625672200140286
Wednesday,05,ASSAULT,4851,0.5671031096563012
Wednesday,05,BATTERY,11200,1.309328968903437
Wednesday,05,BURGLARY,3181,0.3718728080430208
Wednesday,05,CONCEALED CARRY LICENSE VIOLATION,3,0.00035071311667056346
Wednesday,05,CRIM SEXUAL ASSAULT,195,0.022796352583586626
Wednesday,05,CRIMINAL DAMAGE,6261,0.731938274491466
Wednesday,05,CRIMINAL SEXUAL ASSAULT,52,0.0060790273556231
Wednesday,05,CRIMINAL TRESPASS,1201,0.14040215104044892
Wednesday,05,DECEPTIVE PRACTICE,1546,0.18073415945756371
Wednesday,05,GAMBLING,81,0.009469254150105215
Wednesday,05,HOMICIDE,113,0.013210194061257891
Wednesday,05,HUMAN TRAFFICKING,2,0.00023380874444704232
Wednesday,05,INTERFERENCE WITH PUBLIC OFFICER,182,0.02127659574468085
Wednesday,05,INTIMIDATION,39,0.004559270516717325
Wednesday,05,KIDNAPPING,51,0.005962122983399579
Wednesday,05,LIQUOR LAW VIOLATION,36,0.004208557400046762
Wednesday,05,MOTOR VEHICLE THEFT,2430,0.28407762450315643
Wednesday,05,NARCOTICS,4685,0.5476969838671967
Wednesday,05,OBSCENITY,2,0.00023380874444704232
Wednesday,05,OFFENSE INVOLVING CHILDREN,489,0.05716623801730185
Wednesday,05,OTHER OFFENSE,3570,0.41734860883797054
Wednesday,05,PROSTITUTION,521,0.06090717792845452
Wednesday,05,PUBLIC PEACE VIOLATION,284,0.03320084171148001
Wednesday,05,ROBBERY,1858,0.21720832359130232
Wednesday,05,SEX OFFENSE,189,0.0220949263502455
Wednesday,05,STALKING,46,0.005377601122281974
Wednesday,05,THEFT,7460,0.8721066167874678
Wednesday,05,WEAPONS VIOLATION,1189,0.13899929857376667
Wednesday,06,ARSON,94,0.01098901098901099
Wednesday,06,ASSAULT,5458,0.6380640635959784
Wednesday,06,BATTERY,13171,1.5397474865559972
Wednesday,06,BURGLARY,4286,0.5010521393500117
Wednesday,06,CONCEALED CARRY LICENSE VIOLATION,11,0.0012859480944587328
Wednesday,06,CRIM SEXUAL ASSAULT,231,0.027004909983633387
Wednesday,06,CRIMINAL DAMAGE,7316,0.8552723871872808
Wednesday,06,CRIMINAL SEXUAL ASSAULT,67,0.007832592938975917
Wednesday,06,CRIMINAL TRESPASS,1872,0.2188449848024316
Wednesday,06,DECEPTIVE PRACTICE,3084,0.36053308393733924
Wednesday,06,GAMBLING,134,0.015665185877951834
Wednesday,06,HOMICIDE,134,0.015665185877951834
Wednesday,06,HUMAN TRAFFICKING,4,0.00046761748889408465
Wednesday,06,INTERFERENCE WITH PUBLIC OFFICER,183,0.02139350011690437
Wednesday,06,INTIMIDATION,38,0.004442366144493804
Wednesday,06,KIDNAPPING,65,0.007598784194528876
Wednesday,06,LIQUOR LAW VIOLATION,62,0.007248071077858312
Wednesday,06,MOTOR VEHICLE THEFT,3738,0.4369885433715221
Wednesday,06,NARCOTICS,6221,0.7272620996025251
Wednesday,06,OBSCENITY,2,0.00023380874444704232
Wednesday,06,OFFENSE INVOLVING CHILDREN,560,0.06546644844517185
Wednesday,06,OTHER NARCOTIC VIOLATION,1,0.00011690437222352116
Wednesday,06,OTHER OFFENSE,4441,0.5191723170446575
Wednesday,06,PROSTITUTION,281,0.032850128594809444
Wednesday,06,PUBLIC INDECENCY,1,0.00011690437222352116
Wednesday,06,PUBLIC PEACE VIOLATION,410,0.04793079261164367
Wednesday,06,ROBBERY,3264,0.38157587093757306
Wednesday,06,SEX OFFENSE,204,0.023848491933598316
Wednesday,06,STALKING,70,0.008183306055646482
Wednesday,06,THEFT,12112,1.4159457563712883
Wednesday,06,WEAPONS VIOLATION,1266,0.1480009352349778
Wednesday,07,ARSON,145,0.01695113397241057
Wednesday,07,ASSAULT,5784,0.6761748889408464
Wednesday,07,BATTERY,15667,1.831540799625906
Wednesday,07,BURGLARY,3978,0.46504559270516715
Wednesday,07,CONCEALED CARRY LICENSE VIOLATION,10,0.0011690437222352116
Wednesday,07,CRIM SEXUAL ASSAULT,262,0.030628945522562543
Wednesday,07,CRIMINAL DAMAGE,7203,0.8420621931260229
Wednesday,07,CRIMINAL SEXUAL ASSAULT,70,0.008183306055646482
Wednesday,07,CRIMINAL TRESPASS,1495,0.17477203647416414
Wednesday,07,DECEPTIVE PRACTICE,1804,0.21089548749123216
Wednesday,07,GAMBLING,230,0.026888005611409867
Wednesday,07,HOMICIDE,155,0.01812017769464578
Wednesday,07,INTERFERENCE WITH PUBLIC OFFICER,223,0.026069675005845217
Wednesday,07,INTIMIDATION,33,0.0038578442833761984
Wednesday,07,KIDNAPPING,57,0.0066635492167407065
Wednesday,07,LIQUOR LAW VIOLATION,60,0.007014262333411269
Wednesday,07,MOTOR VEHICLE THEFT,2853,0.3335281739537059
Wednesday,07,NARCOTICS,7799,0.9117371989712415
Wednesday,07,OBSCENITY,3,0.00035071311667056346
Wednesday,07,OFFENSE INVOLVING CHILDREN,465,0.05436053308393734
Wednesday,07,OTHER OFFENSE,3881,0.45370586859948564
Wednesday,07,PROSTITUTION,954,0.11152677110123918
Wednesday,07,PUBLIC INDECENCY,1,0.00011690437222352116
Wednesday,07,PUBLIC PEACE VIOLATION,434,0.05073649754500818
Wednesday,07,ROBBERY,2793,0.3265139116202946
Wednesday,07,SEX OFFENSE,223,0.026069675005845217
Wednesday,07,STALKING,25,0.002922609305588029
Wednesday,07,THEFT,9085,1.0620762216506898
Wednesday,07,WEAPONS VIOLATION,1584,0.18517652560205752
Wednesday,08,ARSON,176,0.020575169511339725
Wednesday,08,ASSAULT,5175,0.604980126256722
Wednesday,08,BATTERY,11960,1.3981762917933132
Wednesday,08,BURGLARY,5926,0.6927753097965864
Wednesday,08,CONCEALED CARRY LICENSE VIOLATION,36,0.004208557400046762
Wednesday,08,CRIM SEXUAL ASSAULT,251,0.029342997428103812
Wednesday,08,CRIMINAL DAMAGE,10593,1.2383680149637597
Wednesday,08,CRIMINAL SEXUAL ASSAULT,62,0.007248071077858312
Wednesday,08,CRIMINAL TRESPASS,1463,0.17103109656301146
Wednesday,08,DECEPTIVE PRACTICE,3851,0.45019873743278
Wednesday,08,GAMBLING,101,0.011807341594575638
Wednesday,08,HOMICIDE,104,0.0121580547112462
Wednesday,08,INTERFERENCE WITH PUBLIC OFFICER,146,0.01706803834463409
Wednesday,08,INTIMIDATION,57,0.0066635492167407065
Wednesday,08,KIDNAPPING,63,0.007364975450081833
Wednesday,08,LIQUOR LAW VIOLATION,120,0.014028524666822539
Wednesday,08,MOTOR VEHICLE THEFT,4611,0.5390460603226561
Wednesday,08,NARCOTICS,5353,0.6257891045125088
Wednesday,08,NON - CRIMINAL,4,0.00046761748889408465
Wednesday,08,NON-CRIMINAL,1,0.00011690437222352116
Wednesday,08,NON-CRIMINAL (SUBJECT SPECIFIED),1,0.00011690437222352116
Wednesday,08,OBSCENITY,19,0.002221183072246902
Wednesday,08,OFFENSE INVOLVING CHILDREN,622,0.07271451952303017
Wednesday,08,OTHER OFFENSE,5398,0.6310498012625673
Wednesday,08,PROSTITUTION,792,0.09258826280102876
Wednesday,08,PUBLIC PEACE VIOLATION,703,0.08218377367313537
Wednesday,08,ROBBERY,2910,0.34019172317044655
Wednesday,08,SEX OFFENSE,385,0.045008183306055646
Wednesday,08,STALKING,55,0.006429740472293664
Wednesday,08,THEFT,15709,1.836450783259294
Wednesday,08,WEAPONS VIOLATION,1017,0.11889174655132102
Wednesday,09,ARSON,130,0.015197568389057751
Wednesday,09,ASSAULT,3818,0.4463408931494038
Wednesday,09,BATTERY,9574,1.1192424596679915
Wednesday,09,BURGLARY,3521,0.411620294599018
Wednesday,09,CONCEALED CARRY LICENSE VIOLATION,6,0.0007014262333411269
Wednesday,09,CRIM SEXUAL ASSAULT,163,0.01905541267243395
Wednesday,09,CRIMINAL DAMAGE,6846,0.8003273322422259
Wednesday,09,CRIMINAL SEXUAL ASSAULT,41,0.0047930792611643675
Wednesday,09,CRIMINAL TRESPASS,1258,0.14706570025718962
Wednesday,09,DECEPTIVE PRACTICE,2080,0.24316109422492402
Wednesday,09,GAMBLING,86,0.01005377601122282
Wednesday,09,HOMICIDE,103,0.01204115033902268
Wednesday,09,HUMAN TRAFFICKING,2,0.00023380874444704232
Wednesday,09,INTERFERENCE WITH PUBLIC OFFICER,153,0.01788636895019874
Wednesday,09,INTIMIDATION,48,0.005611409866729015
Wednesday,09,KIDNAPPING,59,0.006897357961187748
Wednesday,09,LIQUOR LAW VIOLATION,169,0.019756838905775075
Wednesday,09,MOTOR VEHICLE THEFT,2993,0.34989478606499885
Wednesday,09,NARCOTICS,5075,0.5932896890343698
Wednesday,09,NON - CRIMINAL,1,0.00011690437222352116
Wednesday,09,NON-CRIMINAL,2,0.00023380874444704232
Wednesday,09,OBSCENITY,12,0.0014028524666822538
Wednesday,09,OFFENSE INVOLVING CHILDREN,477,0.05576338555061959
Wednesday,09,OTHER OFFENSE,3206,0.37479541734860883
Wednesday,09,PROSTITUTION,791,0.09247135842880523
Wednesday,09,PUBLIC INDECENCY,1,0.00011690437222352116
Wednesday,09,PUBLIC PEACE VIOLATION,516,0.060322656067336916
Wednesday,09,ROBBERY,1987,0.23228898760813654
Wednesday,09,SEX OFFENSE,302,0.03530512041150339
Wednesday,09,STALKING,27,0.0031564180500350714
Wednesday,09,THEFT,9992,1.1681084872574234
Wednesday,09,WEAPONS VIOLATION,1005,0.11748889408463876
Wednesday,10,ARSON,128,0.014963759644610709
Wednesday,10,ASSAULT,3600,0.4208557400046762
Wednesday,10,BATTERY,9910,1.1585223287350948
Wednesday,10,BURGLARY,2080,0.24316109422492402
Wednesday,10,CONCEALED CARRY LICENSE VIOLATION,5,0.0005845218611176058
Wednesday,10,CRIM SEXUAL ASSAULT,157,0.01835398643909282
Wednesday,10,CRIMINAL DAMAGE,4992,0.5835866261398176
Wednesday,10,CRIMINAL SEXUAL ASSAULT,65,0.007598784194528876
Wednesday,10,CRIMINAL TRESPASS,1011,0.1181903203179799
Wednesday,10,DECEPTIVE PRACTICE,1375,0.1607435118073416
Wednesday,10,GAMBLING,137,0.0160158989946224
Wednesday,10,HOMICIDE,113,0.013210194061257891
Wednesday,10,HUMAN TRAFFICKING,1,0.00011690437222352116
Wednesday,10,INTERFERENCE WITH PUBLIC OFFICER,127,0.014846855272387187
Wednesday,10,INTIMIDATION,54,0.006312836100070143
Wednesday,10,KIDNAPPING,42,0.004909983633387889
Wednesday,10,LIQUOR LAW VIOLATION,141,0.016483516483516484
Wednesday,10,MOTOR VEHICLE THEFT,2461,0.2877016600420856
Wednesday,10,NARCOTICS,7022,0.8209025017535656
Wednesday,10,NON-CRIMINAL,2,0.00023380874444704232
Wednesday,10,OBSCENITY,6,0.0007014262333411269
Wednesday,10,OFFENSE INVOLVING CHILDREN,390,0.04559270516717325
Wednesday,10,OTHER OFFENSE,3277,0.3830956277764788
Wednesday,10,PROSTITUTION,454,0.053074584989478604
Wednesday,10,PUBLIC PEACE VIOLATION,532,0.062193126022913256
Wednesday,10,ROBBERY,1931,0.22574234276361935
Wednesday,10,SEX OFFENSE,194,0.022679448211363105
